"Trade Date","ADVISOR / CLIENT","RR #","Symbol","B/S","Shares","Price","Commission","Comm./Shr. ($)"
"09/17/2013","NOMURA/ANGEL LANE PRINCIPAL","040","IP","SS","20,000","48.73","600.00","0.030"
"09/18/2013","NOMURA/ANGEL LANE PRINCIPAL","040","IP","SS","40,000","47.41","1,200.00","0.030"
"01/09/2013","NOMURA/ANGEL LANE PRINCIPAL","040","ITW","SS","60,000","62.00","1,800.00","0.030"
"05/03/2013","NOMURA/ANGEL LANE PRINCIPAL","040","JBLU","B","200,000","6.91","6,000.00","0.030"
"05/06/2013","NOMURA/ANGEL LANE PRINCIPAL","040","JBLU","B","200,000","6.99","6,000.00","0.030"
"05/15/2013","NOMURA/ANGEL LANE PRINCIPAL","040","JBLU","B","240,000","6.64","7,200.00","0.030"
"09/04/2013","NOMURA/ANGEL LANE PRINCIPAL","040","JCI","B","40,000","41.48","1,200.00","0.030"
"02/12/2013","NOMURA/ANGEL LANE PRINCIPAL","040","JCI","SS","20,000","31.02","600.00","0.030"
"04/17/2013","NOMURA/ANGEL LANE PRINCIPAL","040","JCP","B","50,000","14.82","1,500.00","0.030"
"04/16/2013","NOMURA/ANGEL LANE PRINCIPAL","040","JCP","SS","150,000","14.87","4,500.00","0.030"
"05/22/2013","NOMURA/ANGEL LANE PRINCIPAL","040","JCP","SS","150,000","19.11","4,500.00","0.030"
"02/27/2013","NOMURA/ANGEL LANE PRINCIPAL","040","KSS","B","150,000","46.27","4,500.00","0.030"
"01/04/2013","NOMURA/ANGEL LANE PRINCIPAL","040","KSS","SS","70,000","42.36","2,100.00","0.030"
"01/24/2013","NOMURA/ANGEL LANE PRINCIPAL","040","KSS","SS","60,000","44.92","1,800.00","0.030"
"02/07/2013","NOMURA/ANGEL LANE PRINCIPAL","040","KSS","SS","50,000","46.62","1,500.00","0.030"
"05/16/2013","NOMURA/ANGEL LANE PRINCIPAL","040","KSS","SS","400,000","52.14","12,000.00","0.030"
"02/28/2013","NOMURA/ANGEL LANE PRINCIPAL","040","LCC","B","200,000","13.56","6,000.00","0.030"
"02/12/2013","NOMURA/ANGEL LANE PRINCIPAL","040","LEA","B","40,000","54.61","1,200.00","0.030"
"02/13/2013","NOMURA/ANGEL LANE PRINCIPAL","040","LEA","B","20,000","55.00","600.00","0.030"
"01/23/2013","NOMURA/ANGEL LANE PRINCIPAL","040","LEA","S","20,000","47.52","600.00","0.030"
"08/29/2013","NOMURA/ANGEL LANE PRINCIPAL","040","LPX","B","100,000","15.26","3,000.00","0.030"
"01/15/2013","NOMURA/ANGEL LANE PRINCIPAL","040","LULU","SS","40,000","67.81","1,200.00","0.030"
"02/20/2013","NOMURA/ANGEL LANE PRINCIPAL","040","M","B","40,000","39.50","1,200.00","0.030"
"03/28/2013","NOMURA/ANGEL LANE PRINCIPAL","040","M","B","50,000","41.79","1,500.00","0.030"
"02/19/2013","NOMURA/ANGEL LANE PRINCIPAL","040","M","SS","50,000","40.24","1,500.00","0.030"
"01/30/2013","NOMURA/ANGEL LANE PRINCIPAL","040","MWV","B","60,000","31.54","1,800.00","0.030"
"11/14/2013","NOMURA/ANGEL LANE PRINCIPAL","040","MWV","B","350,000","34.14","10,500.00","0.030"
"06/17/2013","NOMURA/ANGEL LANE PRINCIPAL","040","MWV","S","20,000","35.72","600.00","0.030"
"04/29/2013","NOMURA/ANGEL LANE PRINCIPAL","040","NKE","B","100,000","62.55","3,000.00","0.030"
"04/15/2013","NOMURA/ANGEL LANE PRINCIPAL","040","PBY","SS","60,000","11.35","1,800.00","0.030"
"03/28/2013","NOMURA/ANGEL LANE PRINCIPAL","040","PVH","B","30,000","107.97","900.00","0.030"
"04/01/2013","NOMURA/ANGEL LANE PRINCIPAL","040","PVH","B","25,000","106.97","750.00","0.030"
"04/02/2013","NOMURA/ANGEL LANE PRINCIPAL","040","PVH","B","15,000","106.76","450.00","0.030"
"04/04/2013","NOMURA/ANGEL LANE PRINCIPAL","040","PVH","B","40,000","104.85","1,200.00","0.030"
"04/05/2013","NOMURA/ANGEL LANE PRINCIPAL","040","PVH","B","25,000","103.78","750.00","0.030"
"04/17/2013","NOMURA/ANGEL LANE PRINCIPAL","040","PVH","B","10,000","105.06","300.00","0.030"
"03/06/2013","NOMURA/ANGEL LANE PRINCIPAL","040","PVH","S","50,000","124.46","1,500.00","0.030"
"04/25/2013","NOMURA/ANGEL LANE PRINCIPAL","040","PVH","S","60,000","110.73","1,800.00","0.030"
"10/22/2013","NOMURA/ANGEL LANE PRINCIPAL","040","R","S","20,000","62.72","600.00","0.030"
"02/14/2013","NOMURA/ANGEL LANE PRINCIPAL","040","RKT","B","20,000","82.59","600.00","0.030"
"02/07/2013","NOMURA/ANGEL LANE PRINCIPAL","040","ROST","B","36,000","61.14","1,080.00","0.030"
"02/20/2013","NOMURA/ANGEL LANE PRINCIPAL","040","ROST","S","20,000","58.67","600.00","0.030"
"10/24/2013","NOMURA/ANGEL LANE PRINCIPAL","040","RYN","S","40,000","56.21","1,200.00","0.030"
"02/07/2013","NOMURA/ANGEL LANE PRINCIPAL","040","SBH","B","350,000","25.75","10,500.00","0.030"
"08/13/2013","NOMURA/ANGEL LANE PRINCIPAL","040","SPR","S","40,000","25.04","1,200.00","0.030"
"02/15/2013","NOMURA/ANGEL LANE PRINCIPAL","040","TGT","B","50,000","60.91","1,500.00","0.030"
"05/22/2013","NOMURA/ANGEL LANE PRINCIPAL","040","TGT","SS","60,000","69.30","1,800.00","0.030"
"02/28/2013","NOMURA/ANGEL LANE PRINCIPAL","040","TJX","SS","150,000","45.05","4,500.00","0.030"
"03/06/2013","NOMURA/ANGEL LANE PRINCIPAL","040","UA","B","50,000","50.20","1,500.00","0.030"
"03/12/2013","NOMURA/ANGEL LANE PRINCIPAL","040","UA","B","50,000","49.00","1,500.00","0.030"
"03/14/2013","NOMURA/ANGEL LANE PRINCIPAL","040","UA","S","100,000","50.47","3,000.00","0.030"
"02/15/2013","NOMURA/ANGEL LANE PRINCIPAL","040","VFC","S","50,000","158.02","1,500.00","0.030"
"02/19/2013","NOMURA/ANGEL LANE PRINCIPAL","040","VFC","SS","15,000","163.23","450.00","0.030"
"02/06/2013","NOMURA/ANGEL LANE PRINCIPAL","040","WFM","B","40,000","93.79","1,200.00","0.030"
"02/15/2013","NOMURA/ANGEL LANE PRINCIPAL","040","WMT","B","80,000","68.68","2,400.00","0.030"
"07/29/2013","NOMURA/ANGEL LANE PRINCIPAL","040","WY","B","40,000","27.89","1,200.00","0.030"
"07/30/2013","NOMURA/ANGEL LANE PRINCIPAL","040","WY","B","40,000","28.33","1,200.00","0.030"
"08/01/2013","NOMURA/ANGEL LANE PRINCIPAL","040","WY","B","40,000","28.70","1,200.00","0.030"
"08/26/2013","NOMURA/ANGEL LANE PRINCIPAL","040","WY","B","40,000","28.21","1,200.00","0.030"
"09/06/2013","NOMURA/ANGEL LANE PRINCIPAL","040","WY","B","100,000","28.58","3,000.00","0.030"
"09/05/2013","NOMURA/ANGEL LANE PRINCIPAL","040","WY","S","60,000","27.54","1,800.00","0.030"
"09/10/2013","NOMURA/ANGEL LANE PRINCIPAL","040","WY","S","70,000","28.68","2,100.00","0.030"
"12/02/2013","NOMURA/ANGEL LANE PRINCIPAL","040","XLF","SS","46,000","21.50","1,380.00","0.030"
"01/31/2013","NOMURA/ANGEL LANE PRINCIPAL","040","YUM","B","300,000","65.07","9,000.00","0.030"
"05/13/2013","NOMURA/ANGEL LANE PRINCIPAL","040","YUM","B","100,000","69.10","3,000.00","0.030"
"05/17/2013","NOMURA/ANGEL LANE PRINCIPAL","040","YUM","B","100,000","69.46","3,000.00","0.030"
"05/10/2013","NOMURA/ANGEL LANE PRINCIPAL","040","YUM","SS","100,000","70.08","3,000.00","0.030"
"03/15/2013","NORTHWESTERN MUTUAL LIFE","047","AMP","S","81,900","74.39","3,276.00","0.040"
"06/21/2013","NORTHWESTERN MUTUAL LIFE","047","AMT","B","222,000","71.91","8,880.00","0.040"
"06/24/2013","NORTHWESTERN MUTUAL LIFE","047","AMT","B","56,000","71.28","2,240.00","0.040"
"02/28/2013","NORTHWESTERN MUTUAL LIFE","047","CAH","S","74,800","46.40","2,992.00","0.040"
"06/12/2013","NORTHWESTERN MUTUAL LIFE","047","CAH","S","43,540","47.19","1,741.60","0.040"
"06/05/2013","NORTHWESTERN MUTUAL LIFE","047","CHS","B","243,400","18.00","9,736.00","0.040"
"02/28/2013","NORTHWESTERN MUTUAL LIFE","047","CTL","S","5,200","34.91","208.00","0.040"
"03/01/2013","NORTHWESTERN MUTUAL LIFE","047","CTL","S","61,200","34.96","2,448.00","0.040"
"06/19/2013","NORTHWESTERN MUTUAL LIFE","047","CTRX","B","81,800","52.88","3,272.00","0.040"
"06/18/2013","NORTHWESTERN MUTUAL LIFE","047","DISCA","B","63,400","77.88","2,536.00","0.040"
"10/01/2013","NORTHWESTERN MUTUAL LIFE","047","EEM","B","343,380","41.31","6,867.60","0.020"
"11/13/2013","NORTHWESTERN MUTUAL LIFE","047","EEM","B","236,424","40.55","4,728.48","0.020"
"11/13/2013","NORTHWESTERN MUTUAL LIFE","047","EFA","S","843,900","65.04","16,878.00","0.020"
"11/12/2013","NORTHWESTERN MUTUAL LIFE","047","EMC","B","122,600","24.22","4,904.00","0.040"
"11/13/2013","NORTHWESTERN MUTUAL LIFE","047","EMC","B","61,400","24.15","2,456.00","0.040"
"06/07/2013","NORTHWESTERN MUTUAL LIFE","047","ET","S","36,500","33.63","1,460.00","0.040"
"10/10/2013","NORTHWESTERN MUTUAL LIFE","047","FL","B","230,400","33.04","9,216.00","0.040"
"06/13/2013","NORTHWESTERN MUTUAL LIFE","047","GHL","B","29,358","47.41","1,174.32","0.040"
"06/14/2013","NORTHWESTERN MUTUAL LIFE","047","GHL","B","32,842","47.33","1,313.68","0.040"
"06/07/2013","NORTHWESTERN MUTUAL LIFE","047","HCP","B","43,340","47.29","1,733.60","0.040"
"06/12/2013","NORTHWESTERN MUTUAL LIFE","047","HCP","B","45,340","45.41","1,813.60","0.040"
"06/19/2013","NORTHWESTERN MUTUAL LIFE","047","IDXX","B","47,800","89.87","1,912.00","0.040"
"02/28/2013","NORTHWESTERN MUTUAL LIFE","047","INTC","B","275,900","20.96","11,036.00","0.040"
"06/17/2013","NORTHWESTERN MUTUAL LIFE","047","IWO","B","167,800","113.26","3,356.00","0.020"
"04/17/2013","NORTHWESTERN MUTUAL LIFE","047","LOW","B","460,600","37.58","18,424.00","0.040"
"06/18/2013","NORTHWESTERN MUTUAL LIFE","047","M","B","50,400","49.25","2,016.00","0.040"
"03/14/2013","NORTHWESTERN MUTUAL LIFE","047","MAT","B","348,600","42.16","13,944.00","0.040"
"06/07/2013","NORTHWESTERN MUTUAL LIFE","047","MMC","S","50,740","40.44","2,029.60","0.040"
"05/09/2013","NORTHWESTERN MUTUAL LIFE","047","MS","B","431,140","23.49","17,245.60","0.040"
"06/19/2013","NORTHWESTERN MUTUAL LIFE","047","MTD","B","14,394","214.72","575.76","0.040"
"06/20/2013","NORTHWESTERN MUTUAL LIFE","047","MTD","B","5,606","206.72","224.24","0.040"
"06/13/2013","NORTHWESTERN MUTUAL LIFE","047","NXTM","B","47,200","13.86","1,888.00","0.040"
"06/14/2013","NORTHWESTERN MUTUAL LIFE","047","NXTM","B","50,000","13.93","2,000.00","0.040"
"06/17/2013","NORTHWESTERN MUTUAL LIFE","047","NXTM","B","20,000","14.27","800.00","0.040"
"02/19/2013","NORTHWESTERN MUTUAL LIFE","047","PBI","B","153,400","13.55","6,136.00","0.040"
"02/20/2013","NORTHWESTERN MUTUAL LIFE","047","PBI","B","113,400","13.49","4,536.00","0.040"
"06/18/2013","NORTHWESTERN MUTUAL LIFE","047","SNI","B","77,400","67.96","3,096.00","0.040"
"04/11/2013","NORTHWESTERN MUTUAL LIFE","047","SSI","B","154,396","29.25","6,175.84","0.040"
"04/12/2013","NORTHWESTERN MUTUAL LIFE","047","SSI","B","11,704","29.18","468.16","0.040"
"11/12/2013","NORTHWESTERN MUTUAL LIFE","047","UNP","B","90,000","156.64","3,600.00","0.040"
"09/26/2013","NORTHWESTERN MUTUAL LIFE","047","WLL","S","33,400","59.75","1,336.00","0.040"
"05/07/2013","NORTHWESTERN MUTUAL LIFE","047","WMB","S","139,200","37.05","5,568.00","0.040"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","ABX","S","3,100","20.39","108.50","0.035"
"01/14/2013","NWQ INVESTMENT MGMT CO  ","084","AHL","B","3,100","32.80","108.50","0.035"
"06/03/2013","NWQ INVESTMENT MGMT CO  ","084","AHL","S","26,200","36.35","917.00","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","AIG","S","1,950","38.82","68.25","0.035"
"05/06/2013","NWQ INVESTMENT MGMT CO  ","084","AIG","S","8,075","45.68","282.63","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","AIG","S","4,750","45.95","166.25","0.035"
"06/03/2013","NWQ INVESTMENT MGMT CO  ","084","AIN","S","20,000","32.11","700.00","0.035"
"06/04/2013","NWQ INVESTMENT MGMT CO  ","084","AIN","S","8,015","31.74","280.53","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","AMAT","S","2,050","12.90","71.75","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","AMAT","S","5,200","14.82","182.00","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","AON","S","450","60.15","15.75","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","AON","S","2,300","65.80","80.50","0.035"
"04/26/2013","NWQ INVESTMENT MGMT CO  ","084","APA","B","250","71.82","8.75","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","APA","S","300","68.76","10.50","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","APA","S","2,300","82.85","80.50","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","AU","S","1,400","18.64","49.00","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","AU","S","4,944","18.07","173.04","0.035"
"06/03/2013","NWQ INVESTMENT MGMT CO  ","084","AWH","S","2,300","89.42","80.50","0.035"
"04/12/2013","NWQ INVESTMENT MGMT CO  ","084","AXS","S","4,000","42.45","140.00","0.035"
"07/29/2013","NWQ INVESTMENT MGMT CO  ","084","BHI","B","342,358","47.23","11,982.54","0.035"
"01/14/2013","NWQ INVESTMENT MGMT CO  ","084","BKI","B","2,200","30.14","77.00","0.035"
"01/25/2013","NWQ INVESTMENT MGMT CO  ","084","BKI","B","14,585","31.06","510.48","0.035"
"02/01/2013","NWQ INVESTMENT MGMT CO  ","084","BKI","B","2,900","28.88","101.50","0.035"
"06/03/2013","NWQ INVESTMENT MGMT CO  ","084","BKI","S","28,135","37.29","984.73","0.035"
"01/16/2013","NWQ INVESTMENT MGMT CO  ","084","BOBE","B","2,500","43.32","87.50","0.035"
"02/01/2013","NWQ INVESTMENT MGMT CO  ","084","BOBE","B","4,200","43.82","147.00","0.035"
"06/03/2013","NWQ INVESTMENT MGMT CO  ","084","BOBE","S","30,000","46.03","1,050.00","0.035"
"06/04/2013","NWQ INVESTMENT MGMT CO  ","084","BOBE","S","12,400","46.24","434.00","0.035"
"06/12/2013","NWQ INVESTMENT MGMT CO  ","084","BOBE","S","24,600","47.87","861.00","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","C","S","950","45.03","33.25","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","C","S","4,320","49.99","151.20","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","CA","S","2,150","24.27","75.25","0.035"
"01/16/2013","NWQ INVESTMENT MGMT CO  ","084","CLW","B","2,400","42.13","84.00","0.035"
"04/12/2013","NWQ INVESTMENT MGMT CO  ","084","CLW","S","1,900","50.62","66.50","0.035"
"05/06/2013","NWQ INVESTMENT MGMT CO  ","084","CNQ","B","19,930","29.42","697.55","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","CNQ","S","1,150","28.80","40.25","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","CNQ","S","6,570","29.28","229.95","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","COF","S","1,500","59.55","52.50","0.035"
"01/16/2013","NWQ INVESTMENT MGMT CO  ","084","COHR","B","1,000","53.11","35.00","0.035"
"06/03/2013","NWQ INVESTMENT MGMT CO  ","084","COHR","S","24,800","58.10","868.00","0.035"
"06/03/2013","NWQ INVESTMENT MGMT CO  ","084","COT","S","30,500","8.07","915.00","0.030"
"04/26/2013","NWQ INVESTMENT MGMT CO  ","084","CSCO","B","50,550","20.63","1,769.25","0.035"
"06/04/2013","NWQ INVESTMENT MGMT CO  ","084","CSCO","B","2,400","24.51","84.00","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","CSCO","S","1,350","20.42","47.25","0.035"
"04/26/2013","NWQ INVESTMENT MGMT CO  ","084","CSX","B","6,550","24.30","229.25","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","CVS","S","450","57.84","15.75","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","CVS","S","1,900","59.77","66.50","0.035"
"04/26/2013","NWQ INVESTMENT MGMT CO  ","084","EMC","B","18,180","22.38","636.30","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","EMC","S","2,250","23.03","78.75","0.035"
"06/03/2013","NWQ INVESTMENT MGMT CO  ","084","ENS","S","7,900","49.90","276.50","0.035"
"04/26/2013","NWQ INVESTMENT MGMT CO  ","084","ETN","B","2,700","58.19","94.50","0.035"
"01/09/2013","NWQ INVESTMENT MGMT CO  ","084","FOR","B","3,200","18.15","112.00","0.035"
"01/10/2013","NWQ INVESTMENT MGMT CO  ","084","FOR","B","12,400","18.21","434.00","0.035"
"01/14/2013","NWQ INVESTMENT MGMT CO  ","084","FOR","B","16,000","18.44","560.00","0.035"
"01/16/2013","NWQ INVESTMENT MGMT CO  ","084","FOR","B","6,000","18.68","210.00","0.035"
"01/17/2013","NWQ INVESTMENT MGMT CO  ","084","FOR","B","13,000","18.97","455.00","0.035"
"02/01/2013","NWQ INVESTMENT MGMT CO  ","084","FOR","S","46,875","19.27","1,640.63","0.035"
"02/04/2013","NWQ INVESTMENT MGMT CO  ","084","FOR","S","12,802","18.66","448.07","0.035"
"02/05/2013","NWQ INVESTMENT MGMT CO  ","084","FOR","S","13,558","18.75","474.54","0.035"
"04/03/2013","NWQ INVESTMENT MGMT CO  ","084","FOR","S","726","21.75","25.41","0.035"
"05/17/2013","NWQ INVESTMENT MGMT CO  ","084","FOR","S","8,390","23.98","293.69","0.035"
"06/03/2013","NWQ INVESTMENT MGMT CO  ","084","FOR","S","35,000","22.45","1,225.00","0.035"
"06/04/2013","NWQ INVESTMENT MGMT CO  ","084","FOR","S","25,808","22.43","903.28","0.035"
"04/26/2013","NWQ INVESTMENT MGMT CO  ","084","GE","S","10,900","22.15","381.50","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","GM","S","1,100","29.11","38.50","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","GS","S","100","138.39","3.50","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","GS","S","970","154.33","33.95","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","HAL","S","200","37.06","7.00","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","HAL","S","1,250","44.09","43.75","0.035"
"07/29/2013","NWQ INVESTMENT MGMT CO  ","084","HAL","S","377,920","45.56","13,227.21","0.035"
"01/14/2013","NWQ INVESTMENT MGMT CO  ","084","HAR","B","2,600","50.10","91.00","0.035"
"01/16/2013","NWQ INVESTMENT MGMT CO  ","084","HAR","B","2,700","50.03","94.50","0.035"
"04/12/2013","NWQ INVESTMENT MGMT CO  ","084","HAR","S","2,600","44.84","91.00","0.035"
"04/12/2013","NWQ INVESTMENT MGMT CO  ","084","HRL","S","2,300","40.86","80.50","0.035"
"02/19/2013","NWQ INVESTMENT MGMT CO  ","084","IR","S","18,050","53.51","631.75","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","IR","S","300","53.75","10.50","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","IR","S","1,530","56.98","53.55","0.035"
"02/19/2013","NWQ INVESTMENT MGMT CO  ","084","JPM","S","20,950","49.51","733.25","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","JPM","S","350","47.24","12.25","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","JPM","S","2,100","50.07","73.50","0.035"
"06/04/2013","NWQ INVESTMENT MGMT CO  ","084","L","B","1,500","45.66","52.50","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","L","S","450","43.00","15.75","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","L","S","2,218","45.81","77.63","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","MET","S","700","35.59","24.50","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","MET","S","3,300","42.39","115.50","0.035"
"01/14/2013","NWQ INVESTMENT MGMT CO  ","084","MG","B","2,900","21.71","101.50","0.035"
"01/14/2013","NWQ INVESTMENT MGMT CO  ","084","MIDD","B","500","131.97","17.50","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","MOS","S","150","57.58","5.25","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","MOS","S","1,000","61.71","35.00","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","MSFT","S","1,300","29.71","45.50","0.035"
"02/27/2013","NWQ INVESTMENT MGMT CO  ","084","NP","B","6,026","28.27","210.91","0.035"
"03/12/2013","NWQ INVESTMENT MGMT CO  ","084","NP","B","8,824","29.77","308.84","0.035"
"03/14/2013","NWQ INVESTMENT MGMT CO  ","084","NP","B","7,400","29.96","259.00","0.035"
"03/15/2013","NWQ INVESTMENT MGMT CO  ","084","NP","B","8,655","30.08","302.93","0.035"
"03/26/2013","NWQ INVESTMENT MGMT CO  ","084","NP","B","2,400","30.75","84.00","0.035"
"03/27/2013","NWQ INVESTMENT MGMT CO  ","084","NP","B","2,000","30.37","70.00","0.035"
"03/28/2013","NWQ INVESTMENT MGMT CO  ","084","NP","B","10,000","30.77","350.01","0.035"
"04/01/2013","NWQ INVESTMENT MGMT CO  ","084","NP","B","2,740","29.96","95.90","0.035"
"04/02/2013","NWQ INVESTMENT MGMT CO  ","084","NP","B","13,300","29.86","465.50","0.035"
"07/12/2013","NWQ INVESTMENT MGMT CO  ","084","NP","B","9,800","36.17","343.00","0.035"
"06/03/2013","NWQ INVESTMENT MGMT CO  ","084","NP","S","24,083","31.39","842.91","0.035"
"06/04/2013","NWQ INVESTMENT MGMT CO  ","084","NP","S","7,217","30.95","252.60","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","NRG","S","700","27.00","24.50","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","NRG","S","2,450","27.50","85.75","0.035"
"02/01/2013","NWQ INVESTMENT MGMT CO  ","084","NWBI","B","5,850","12.20","204.75","0.035"
"01/14/2013","NWQ INVESTMENT MGMT CO  ","084","ORB","B","12,000","14.06","420.00","0.035"
"04/12/2013","NWQ INVESTMENT MGMT CO  ","084","ORB","S","18,600","16.85","651.00","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","OXY","S","150","79.35","5.25","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","OXY","S","700","90.79","24.50","0.035"
"01/14/2013","NWQ INVESTMENT MGMT CO  ","084","PACW","B","2,800","26.05","98.00","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","PCAR","S","450","48.26","15.75","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","PCAR","S","1,700","52.95","59.50","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","PFE","S","2,300","30.91","80.50","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","PM","S","100","91.85","3.50","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","PM","S","550","94.77","19.25","0.035"
"08/08/2013","NWQ INVESTMENT MGMT CO  ","084","RDEN","B","14,995","32.21","524.83","0.035"
"04/19/2013","NWQ INVESTMENT MGMT CO  ","084","RTN","S","200","57.21","7.00","0.035"
"05/14/2013","NWQ INVESTMENT MGMT CO  ","084","RTN","S","1,320","64.54","46.20","0.035"
